nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.5854540342809347,0.08547671908133983,0.5828319555442875,0.08929298023497136,0.6383613036038877,0.04074643832402617
2,0.5391008349921053,0.11433597820427746,0.5372282738071451,0.0990115927081959,0.6383613036038877,0.04074643832402617
3,0.612881143478903,0.08138136169194961,0.6019582677334651,0.06420264788531804,0.6383613036038877,0.04074643832402617
4,0.5667501385101887,0.10010415968000132,0.5714737758377276,0.09715843813864333,0.6383613036038877,0.04074643832402617
5,0.625781920256469,0.06161334316231721,0.6115354322467246,0.0636864215658404,0.6383613036038877,0.04074643832402617
6,0.6070110724569526,0.0786485411390168,0.6190644767327048,0.06778323584069817,0.6383613036038877,0.04074643832402617
7,0.6315098606127998,0.0806216939480677,0.6160598646514323,0.07695127035136197,0.6383613036038877,0.04074643832402617
8,0.6009604500803747,0.08135806849354019,0.6124845628564165,0.09030581803971094,0.6383613036038877,0.04074643832402617
9,0.7146317829457365,0.010962895832349554,0.7393410852713178,0.01164807682187156,0.6383613036038877,0.04074643832402617
