nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.8177777777777779,0.10145714766378626,0.6544444444444444,0.23706307727334935,0.3466666666666666,0.10022197585581939
2,0.8592592592592593,0.06311528416041715,0.6000000000000001,0.15885392000588017,0.3466666666666666,0.10022197585581939
3,0.7975308641975308,0.06684646536214832,0.4962962962962963,0.162066134953498,0.3466666666666666,0.10022197585581939
4,0.6999999999999998,0.0948683298050514,0.6095238095238096,0.17001400502535638,0.3466666666666666,0.10022197585581939
5,0.7226851851851852,0.09481904491872203,0.5166666666666667,0.20508825326285518,0.3466666666666666,0.10022197585581939
6,0.7474747474747474,0.0933718054426891,0.6181818181818182,0.1928520655630092,0.3466666666666666,0.10022197585581939
7,0.6660493827160494,0.13948094578496847,0.48518518518518516,0.18093599938953767,0.3466666666666666,0.10022197585581939
8,0.6722222222222222,0.13768761544915914,0.4827160493827159,0.18779855329330722,0.3466666666666666,0.10022197585581939
9,0.6573099415204678,0.16564556165898772,0.5590643274853802,0.15844116456265114,0.3466666666666666,0.10022197585581939
10,0.6747863247863248,0.18321026690481962,0.4747863247863248,0.19430300105845738,0.3466666666666666,0.10022197585581939
11,0.8,,0.4,,0.3466666666666666,0.10022197585581939
