nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.5995073630082826,0.06354899828176512,0.4150729108772501,0.08646947791412044,0.5957598202303955,0.02225988392917485
2,0.5348678119285023,0.03997057995833519,0.5018076200880746,0.04573662226737815,0.5957598202303955,0.02225988392917485
3,0.5387131889456881,0.050921501308483455,0.4740896708328307,0.037232798185939484,0.5957598202303955,0.02225988392917485
4,0.583972956323088,0.07021427135178938,0.49778895110911486,0.07723297144326136,0.5957598202303955,0.02225988392917485
5,0.5630165756022696,0.05061440918949652,0.5152041052153822,0.04604655420736081,0.5957598202303955,0.02225988392917485
6,0.5536565989524861,0.05410178387344265,0.49533289838682976,0.047535111766618225,0.5957598202303955,0.02225988392917485
7,0.5270156888787695,0.03202153629965585,0.526194070409069,0.039645457770219224,0.5957598202303955,0.02225988392917485
8,0.5754391329552472,0.024055819738442574,0.4997920496651782,0.06363452800650914,0.5957598202303955,0.02225988392917485
9,0.5412671368055444,0.03797818782875293,0.5244918137686707,0.05548917531956302,0.5957598202303955,0.02225988392917485
10,0.5700269457334918,0.009078115951480281,0.5444878879756359,0.07237859073705016,0.5957598202303955,0.02225988392917485
11,0.5912670137629827,0.02894182280591123,0.5605584925724617,0.03668702514616924,0.5957598202303955,0.02225988392917485
12,0.5757283109292344,0.03261812813207832,0.505314068026473,0.06462264626916009,0.5957598202303955,0.02225988392917485
13,0.6204197769062079,0.0180868852803152,0.5661597653990746,0.04382781087011979,0.5957598202303955,0.02225988392917485
14,0.5865690411754291,0.05286774493143822,0.5301827301605145,0.050855013313286214,0.5957598202303955,0.02225988392917485
15,0.6315165108017977,0.0341631996583108,0.5285659525880818,0.09581646401792446,0.5957598202303955,0.02225988392917485
16,0.6271519781388203,0.037714817797753014,0.55534103030365,0.05428200952269523,0.5957598202303955,0.02225988392917485
17,0.6136835720851127,0.035551530645558604,0.6020237105215439,0.05142935619543898,0.5957598202303955,0.02225988392917485
18,0.5386659843782078,0.04584342962139342,0.4631591196097999,0.07534992468925035,0.5957598202303955,0.02225988392917485
19,0.5498619179997813,0.01966360335469128,0.5290805408108203,0.053893486011658366,0.5957598202303955,0.02225988392917485
20,0.6283718647992808,0.03047192008769598,0.5632402034202317,0.08745590284342504,0.5957598202303955,0.02225988392917485
21,0.5997740995906162,0.029793326454659406,0.585747391240241,0.05263222943582323,0.5957598202303955,0.02225988392917485
22,0.6060184192611177,0.03481846909515519,0.6143232550734408,0.05753650072135321,0.5957598202303955,0.02225988392917485
23,0.6090342543056358,0.031028395071809642,0.6202672145106355,0.018771018430490057,0.5957598202303955,0.02225988392917485
24,0.6003790970363408,0.030311125935065686,0.6047962321192236,0.0575247935803323,0.5957598202303955,0.02225988392917485
25,0.6029279932791702,0.08595439418416342,0.5783013788172363,0.06772260465464784,0.5957598202303955,0.02225988392917485
26,0.5908001734758149,0.028368624511525393,0.6021544342893393,0.028699479705385465,0.5957598202303955,0.02225988392917485
27,0.54517614561491,0.029967506515450056,0.570867239649361,0.045090580234615256,0.5957598202303955,0.02225988392917485
28,0.6092320946597263,0.044628485910126796,0.5965849720454984,0.023490370460207292,0.5957598202303955,0.02225988392917485
29,0.5735153881667757,0.05782264041602729,0.5796425694975592,0.06350856201138658,0.5957598202303955,0.02225988392917485
30,0.5948377397025015,0.03760945184864932,0.6094727231183414,0.041738609147133225,0.5957598202303955,0.02225988392917485
31,0.5962000255897546,0.025912186568185707,0.6167932987574091,0.021929881296126726,0.5957598202303955,0.02225988392917485
32,0.6266183387757678,0.04127555719442868,0.636896916813367,0.05208516532333634,0.5957598202303955,0.02225988392917485
33,0.6028764820705611,0.0337176798896249,0.6106865721997301,0.02850331043860629,0.5957598202303955,0.02225988392917485
34,0.64438321019539,0.04274516924012218,0.6428716808080892,0.05814042547459423,0.5957598202303955,0.02225988392917485
36,0.5919354229537481,0.017929459051669705,0.5738110489847282,0.01292358790917432,0.5957598202303955,0.02225988392917485
37,0.6698104610898487,0.012396613373923024,0.6727264443229451,0.017855456835951657,0.5957598202303955,0.02225988392917485
39,0.5804829396956241,0.06052549255398598,0.5616640330691725,0.07205303577633987,0.5957598202303955,0.02225988392917485
43,0.56078697421981,,0.5814111261872456,,0.5957598202303955,0.02225988392917485
45,0.5698778833107191,,0.5898236092265943,,0.5957598202303955,0.02225988392917485
46,0.6038477310005467,0.072887509394432,0.6055221432476763,0.08501437467951142,0.5957598202303955,0.02225988392917485
49,0.620284308365227,0.09916505706634735,0.6248633132859487,0.115885870782213,0.5957598202303955,0.02225988392917485
