nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.9702934381738342,0.022248054529503517,0.9703280147084102,0.021438172809055814,0.993089414032816,0.0031134410135417157
2,0.9526951748226824,0.02061367393782806,0.9539887990713153,0.021649530471359767,0.993089414032816,0.0031134410135417157
3,0.9795144917752469,0.009371528919429188,0.9833178669037205,0.009531094118833539,0.993089414032816,0.0031134410135417157
4,0.9812695467851386,0.010173733090442644,0.9759119268159081,0.014609714379637038,0.993089414032816,0.0031134410135417157
5,0.9879453525263737,0.006280645523553246,0.9865065751858204,0.008319798392697985,0.993089414032816,0.0031134410135417157
6,0.9896882320625761,0.008707183758468918,0.9852775340972271,0.01153502889415508,0.993089414032816,0.0031134410135417157
7,0.9903498767597603,0.012489976739713358,0.9900359331308947,0.01233768505115371,0.993089414032816,0.0031134410135417157
8,0.9898498867976966,0.009046581094808102,0.9893623002325673,0.009767023302716782,0.993089414032816,0.0031134410135417157
9,0.9848327274601151,0.00929573543607197,0.9816597125567231,0.00987025780364398,0.993089414032816,0.0031134410135417157
