nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.9634068252257498,0.0233819036087524,0.9623369141603028,0.025089697441692472,0.9907764933433629,0.004154197343370206
2,0.9638559986589332,0.020102483895106358,0.9703439361878324,0.023131837186923705,0.9907764933433629,0.004154197343370206
3,0.9838170052021457,0.009858577434616198,0.9795003104842739,0.008465047042557796,0.9907764933433629,0.004154197343370206
4,0.9816520886763007,0.015881768496240047,0.9794372415201446,0.012854326453157199,0.9907764933433629,0.004154197343370206
5,0.9904347344348762,0.005411956020501965,0.9848703487642403,0.009812732316159357,0.9907764933433629,0.004154197343370206
6,0.9842484383484479,0.007162802830748638,0.9819599343233336,0.01070111141351782,0.9907764933433629,0.004154197343370206
7,0.9898490253708552,0.008301527711194124,0.9875878098703074,0.009081418596267604,0.9907764933433629,0.004154197343370206
8,0.993320131162833,0.003652199739334601,0.9925678652955051,0.003136021449910438,0.9907764933433629,0.004154197343370206
9,0.9877337845820141,0.0077588441869212,0.9877380420128773,0.007485016134724362,0.9907764933433629,0.004154197343370206
10,0.9905152263388538,0.0035771986391610567,0.989084276152373,0.005617568298074825,0.9907764933433629,0.004154197343370206
