nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.7315678733872755,0.03142837500454341,0.7502480434749805,0.04461458208150364,0.9833897701093626,0.0019271523898141752
2,0.8405421563870948,0.035285949986598515,0.8370772038381588,0.038410916981582784,0.9833897701093626,0.0019271523898141752
4,0.9164199986232717,0.02015419603380135,0.9029287219228721,0.02429814565860475,0.9833897701093626,0.0019271523898141752
5,0.92711074509323,0.018930067738909196,0.9266279131027563,0.021551683484239876,0.9833897701093626,0.0019271523898141752
6,0.943385331550819,0.01584294329906711,0.9336322989713723,0.021728463766888115,0.9833897701093626,0.0019271523898141752
7,0.9505797817991836,0.0105802290665148,0.9225096478374385,0.01370952853547899,0.9833897701093626,0.0019271523898141752
8,0.9514647847887227,0.009600752148524686,0.9462027292248028,0.014423282941048004,0.9833897701093626,0.0019271523898141752
9,0.9538710174887955,0.01574112529848747,0.9583592316833324,0.015055947165268257,0.9833897701093626,0.0019271523898141752
10,0.9539638386653141,0.012781322228710817,0.9592743928871171,0.009899842271441087,0.9833897701093626,0.0019271523898141752
11,0.9589017571239223,0.006647758287452862,0.9588173109265763,0.00605847423763339,0.9833897701093626,0.0019271523898141752
12,0.9728286296934465,0.006465996056291856,0.9689916824342867,0.010752047871971612,0.9833897701093626,0.0019271523898141752
13,0.962740887901204,0.0033425845115906943,0.9634159959588542,0.003987515809611771,0.9833897701093626,0.0019271523898141752
15,0.9740992336095076,0.00595714428999639,0.9748938736530386,0.00628696024605026,0.9833897701093626,0.0019271523898141752
