nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.78,0.10327955589886444,0.6199999999999999,0.23475755815545346,0.34444444444444444,0.09609665915750958
2,0.8286549707602342,0.10607835377472973,0.443859649122807,0.21293795937632692,0.34444444444444444,0.09609665915750958
3,0.8333333333333334,0.051639777949432204,0.4666666666666666,0.3444802848737017,0.34444444444444444,0.09609665915750958
4,0.6140096618357489,0.1585645977652982,0.5062801932367149,0.16756746759081317,0.34444444444444444,0.09609665915750958
5,0.7349999999999999,0.12499642619972406,0.5644444444444444,0.21114496496795523,0.34444444444444444,0.09609665915750958
6,0.6907407407407405,0.16665577306446758,0.5203703703703704,0.24516382559384894,0.34444444444444444,0.09609665915750958
7,0.5923976608187134,0.12846314484201923,0.5140350877192983,0.2160514248487911,0.34444444444444444,0.09609665915750958
8,0.6904761904761904,0.14217385090117857,0.4936507936507937,0.17020580964433707,0.34444444444444444,0.09609665915750958
9,0.7068376068376072,0.16798227193579188,0.5085470085470085,0.17127863926860698,0.34444444444444444,0.09609665915750958
10,0.8072222222222225,0.12883619612554065,0.5266666666666666,0.16913954929141478,0.34444444444444444,0.09609665915750958
11,0.7044444444444443,0.17190931350956698,0.5677777777777777,0.17888927229465854,0.34444444444444444,0.09609665915750958
12,0.75,0.07071067811865482,0.4,0.0,0.34444444444444444,0.09609665915750958
13,0.7,0.0,0.625,0.1258305739211792,0.34444444444444444,0.09609665915750958
14,0.7,,0.8,,0.34444444444444444,0.09609665915750958
