nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.8367521367521368,0.09497504712194216,0.6102564102564103,0.20540342410731877,0.3688888888888889,0.08618097524295695
2,0.8615384615384618,0.08197854088068175,0.4683760683760684,0.17236231780078118,0.3688888888888889,0.08618097524295695
3,0.7518518518518519,0.05800170282728087,0.4592592592592593,0.1977496858950854,0.3688888888888889,0.08618097524295695
4,0.7760683760683761,0.12262946915261996,0.6042735042735043,0.246937558189969,0.3688888888888889,0.08618097524295695
5,0.6971193415637863,0.13752639710675266,0.5679012345679013,0.2054650605450474,0.3688888888888889,0.08618097524295695
6,0.6522222222222223,0.11603700872743988,0.4711111111111112,0.1794656714401701,0.3688888888888889,0.08618097524295695
7,0.7076923076923076,0.13397873237226315,0.49743589743589733,0.21296234361361693,0.3688888888888889,0.08618097524295695
8,0.712037037037037,0.13799875790656171,0.5847222222222223,0.23214124978061262,0.3688888888888889,0.08618097524295695
9,0.7096618357487923,0.11702946705708042,0.5483091787439613,0.25053497632461874,0.3688888888888889,0.08618097524295695
10,0.6851851851851851,0.12289377794842267,0.7925925925925926,0.10081968584308303,0.3688888888888889,0.08618097524295695
11,0.7333333333333334,0.08164965809277264,0.4000000000000001,0.16733200530681513,0.3688888888888889,0.08618097524295695
12,0.9,0.0,0.5,0.28284271247461895,0.3688888888888889,0.08618097524295695
13,0.95,0.0707106781186547,0.25,0.21213203435596428,0.3688888888888889,0.08618097524295695
