nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.6975195907487574,0.0956271994953936,0.5934420260809149,0.16758730030039445,0.9116302161890397,0.044290861733860855
2,0.68109410430839,0.09158608616432062,0.6235260770975056,0.2291621674683416,0.9116302161890397,0.044290861733860855
3,0.7694073787113558,0.12860617217160497,0.7457359717302897,0.115833447235109,0.9116302161890397,0.044290861733860855
4,0.756859176177358,0.12026355836573503,0.7814607110061657,0.0980591801769684,0.9116302161890397,0.044290861733860855
5,0.7974726001511717,0.12999898640878987,0.8091793788222359,0.09784356918459276,0.9116302161890397,0.044290861733860855
6,0.8742600859788361,0.1220354447540977,0.8679185563114131,0.10527755702141829,0.9116302161890397,0.044290861733860855
7,0.7649322089947092,0.09819777454821749,0.7691699735449735,0.08760366005143502,0.9116302161890397,0.044290861733860855
8,0.8076758428718175,0.06008193582616149,0.8034237655000367,0.06342502418818538,0.9116302161890397,0.044290861733860855
9,0.8117845117845118,0.0318475627268554,0.8090067340067341,0.03157104331141394,0.9116302161890397,0.044290861733860855
