nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.744249692937977,0.05443796874944616,0.7700620288407481,0.059638737381134455,0.87510399155136,0.025923619951190902
2,0.8432564151336476,0.06586437083603494,0.8874251195339549,0.03629035369001087,0.87510399155136,0.025923619951190902
3,0.8685694902870527,0.03130882814859915,0.8537117171067351,0.044048261748339035,0.87510399155136,0.025923619951190902
4,0.8894591979387303,0.029725311182556932,0.870965995235001,0.03689518512330793,0.87510399155136,0.025923619951190902
5,0.8571373402139658,0.045189360455537717,0.8513362431628686,0.05471350575462386,0.87510399155136,0.025923619951190902
6,0.8359520759368033,0.07847207578673139,0.8710327822981935,0.03243137238604111,0.87510399155136,0.025923619951190902
7,0.8488144471158825,0.06115225900857276,0.835424588454774,0.0589452235754497,0.87510399155136,0.025923619951190902
8,0.8668101586907324,0.07524593835577631,0.8531693055236328,0.06323169767130671,0.87510399155136,0.025923619951190902
9,0.8395640543666859,0.08503508836584457,0.8521726354785566,0.07173090039144978,0.87510399155136,0.025923619951190902
10,0.9237955331705331,0.09280416762138763,0.9290865384615384,0.1002867790625152,0.87510399155136,0.025923619951190902
11,0.914569805194805,0.015122982565465707,0.9119318181818183,0.017659273671083057,0.87510399155136,0.025923619951190902
