nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.8580226512324453,0.030663319862570784,0.8580226512324453,0.030663319862570784,0.9292519397105428,0.020307866335678985
3,0.8884811909381197,0.04234270253790908,0.8962929263193643,0.035038192487636455,0.9292519397105428,0.020307866335678985
4,0.8834976789496863,0.018811870699631295,0.8695615680853166,0.013638944992699055,0.9292519397105428,0.020307866335678985
5,0.9120987325827798,0.02634774508135097,0.9123774684067094,0.018596375827069307,0.9292519397105428,0.020307866335678985
6,0.8994943421808097,0.03428281630771372,0.9181385127387931,0.024156477186379838,0.9292519397105428,0.020307866335678985
7,0.9379228781554364,0.037859516929734716,0.9136781951898232,0.029089196215086422,0.9292519397105428,0.020307866335678985
8,0.8967411660640114,0.02442676082897528,0.9066388114684076,0.01768357471434008,0.9292519397105428,0.020307866335678985
9,0.9236154682395142,0.02008936814364958,0.9260177509335075,0.01771963159548508,0.9292519397105428,0.020307866335678985
10,0.9370506553627471,0.03346519530193353,0.9379296233132793,0.031072782606284786,0.9292519397105428,0.020307866335678985
11,0.9204136775313327,0.028407946740357355,0.9152184621086744,0.022109020263202543,0.9292519397105428,0.020307866335678985
12,0.9338240023964558,0.01792735054464573,0.926060484231216,0.01711037383596903,0.9292519397105428,0.020307866335678985
13,0.9225790216424752,0.010550260559790163,0.9171615644518938,0.01996976806579775,0.9292519397105428,0.020307866335678985
14,0.9166488334302116,0.01742035018205234,0.9184414064522648,0.016065292639552135,0.9292519397105428,0.020307866335678985
