nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.6649478903266796,0.013872208761442661,0.6580924267410098,0.0032276736353026975,0.7055114942124211,0.01643087839288456
3,0.6870073759946232,0.0324539166208918,0.7175856783165957,0.014473890432322759,0.7055114942124211,0.01643087839288456
4,0.789661672148316,0.0032104634411187806,0.7168074298308958,0.012332833654219656,0.7055114942124211,0.01643087839288456
5,0.6772188391747694,0.023346362587850878,0.670241432723297,0.007056893562506867,0.7055114942124211,0.01643087839288456
6,0.6266922985758089,0.0038856932478917093,0.6666148165799242,0.018338686261504113,0.7055114942124211,0.01643087839288456
7,0.6454709179709179,0.010033780928293485,0.6921540496540497,0.006844124270298985,0.7055114942124211,0.01643087839288456
8,0.6837585277277102,0.011840953975821106,0.7532713991180909,0.017738322255440517,0.7055114942124211,0.01643087839288456
9,0.6536950611352134,0.007363031118973253,0.6924035944710591,0.025725781162991648,0.7055114942124211,0.01643087839288456
10,0.6678687995174118,0.013286672505482142,0.6462969465351704,0.02520679742017741,0.7055114942124211,0.01643087839288456
12,0.6772280421287493,0.00948611988257454,0.654697048854251,0.01714813025718931,0.7055114942124211,0.01643087839288456
14,0.6600713644180923,0.005281135868683452,0.6735232087031403,0.01802462217209591,0.7055114942124211,0.01643087839288456
