nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.7298813927706472,0.05837299778753307,0.704696678740904,0.0586021946500214,0.9008426497040236,0.02249774810759312
2,0.7920080978962558,0.0547685488011355,0.757298148193355,0.0525814216621936,0.9008426497040236,0.02249774810759312
3,0.8137174789407431,0.045637287941048425,0.7550506565414181,0.054261527482456426,0.9008426497040236,0.02249774810759312
4,0.7953582978911925,0.04013840401096656,0.8203214064200908,0.05506464366750667,0.9008426497040236,0.02249774810759312
5,0.8421320346320347,0.048370197094735404,0.8535562970979638,0.051481122153731865,0.9008426497040236,0.02249774810759312
6,0.8731297405904791,0.04545602809017618,0.8738083345787081,0.04931084206595561,0.9008426497040236,0.02249774810759312
7,0.8984655506654703,0.03997037956525121,0.8886289723225813,0.05403576396339647,0.9008426497040236,0.02249774810759312
8,0.8810686118354247,0.043231824016411284,0.8814373637516917,0.04831532602935527,0.9008426497040236,0.02249774810759312
9,0.8937741176287827,0.054406835210912746,0.8702408785393235,0.05052627888779264,0.9008426497040236,0.02249774810759312
10,0.8776045302650569,0.048127393008149756,0.8925578130933396,0.04908945858719756,0.9008426497040236,0.02249774810759312
11,0.9135318074598259,0.017477750812086672,0.9183507481940145,0.02139092011869817,0.9008426497040236,0.02249774810759312
12,0.9217477286967419,0.013741018659268335,0.9251155231829574,0.020190984652544562,0.9008426497040236,0.02249774810759312
