nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.6559290168866502,0.012533024077399183,0.5937520187532845,0.031140604047374346,0.7116035847307469,0.005588218071287403
2,0.6869346055761314,0.04331710709649227,0.685063609137861,0.04457812757693793,0.7116035847307469,0.005588218071287403
3,0.7129889500087012,0.026853547584553304,0.6704519917376222,0.03905236411701592,0.7116035847307469,0.005588218071287403
4,0.706279484991332,0.017062894855777472,0.6902544567847413,0.028303449607675314,0.7116035847307469,0.005588218071287403
5,0.709429874469417,0.02908383496124576,0.708950969849084,0.026701636113647446,0.7116035847307469,0.005588218071287403
6,0.7072920403682802,0.01640597786025538,0.694884544308178,0.013206528814674242,0.7116035847307469,0.005588218071287403
7,0.7063819123648483,0.010296882800728852,0.7172799238166321,0.02092940057507392,0.7116035847307469,0.005588218071287403
8,0.6987940884891044,0.019047688571803053,0.7024593918284661,0.02493171290657777,0.7116035847307469,0.005588218071287403
9,0.6977387934013416,0.009485435155509012,0.7052356307778628,0.013371089948972235,0.7116035847307469,0.005588218071287403
10,0.7072790684383607,0.009367821434748505,0.7066025105105218,0.016214117785628028,0.7116035847307469,0.005588218071287403
11,0.6951740544320537,0.007618146630655066,0.7085886986194956,0.010046302374330513,0.7116035847307469,0.005588218071287403
12,0.7051160174148898,0.0056055786081645395,0.7049962701066653,0.012840840511332035,0.7116035847307469,0.005588218071287403
13,0.7021054675704835,0.0034218848765395844,0.7141120553664132,0.005051720700713986,0.7116035847307469,0.005588218071287403
14,0.7042570130660797,,0.6976771413852855,,0.7116035847307469,0.005588218071287403
15,0.7136021374787468,0.0015922153623097123,0.7098291636304753,0.003473176480123419,0.7116035847307469,0.005588218071287403
16,0.7140742050240507,0.0074900957853271406,0.7062506838646816,0.008020986437767795,0.7116035847307469,0.005588218071287403
18,0.7131147540983607,0.003471607810516614,0.7169446286995799,0.0021722961406676084,0.7116035847307469,0.005588218071287403
19,0.714228181559746,,0.7179238131337061,,0.7116035847307469,0.005588218071287403
