nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.6739770280255638,0.004537129103822009,0.6739770280255638,0.004537129103822009,0.9990800793785537,0.0008063027346473089
3,0.9374670945078821,0.005925583385001689,0.9374670945078821,0.005925583385001689,0.9990800793785537,0.0008063027346473089
4,0.9632358211756844,0.004351570100128012,0.9521625052209134,0.004907890349340938,0.9990800793785537,0.0008063027346473089
8,0.9912245444801715,5.659852846755282e-06,0.9932554309465925,8.489779270116898e-06,0.9990800793785537,0.0008063027346473089
10,0.9902359940115041,0.00012152329533371891,0.9871487668426444,0.0001920921799991986,0.9990800793785537,0.0008063027346473089
12,0.9971775832198545,6.117648224851107e-05,0.9981563388967708,0.00019870203823783473,0.9990800793785537,0.0008063027346473089
14,0.9969928868286444,0.0001252000094421666,0.9965130397894945,0.0003106335430279432,0.9990800793785537,0.0008063027346473089
15,0.9968613572791677,0.00013264478272808716,0.9975737197082583,0.0006534924528454239,0.9990800793785537,0.0008063027346473089
17,0.999035020612861,9.610297668329585e-05,0.9982349441115224,0.001099217190467013,0.9990800793785537,0.0008063027346473089
18,0.9964092538286087,0.0001441906764201682,0.9971391332681655,0.0008318425523792654,0.9990800793785537,0.0008063027346473089
20,0.9950706480537473,0.00045576402142904983,0.9912613063027735,0.002071279774082442,0.9990800793785537,0.0008063027346473089
27,0.9981932225480613,0.00013316017265247617,0.9972556207233626,0.0005072150611473935,0.9990800793785537,0.0008063027346473089
28,0.9996970825817584,0.0001238460646016227,0.9980516234020861,0.0005631494329122272,0.9990800793785537,0.0008063027346473089
31,0.9954660418790684,0.0008259701554242932,0.9969904321229708,0.0008223345206235871,0.9990800793785537,0.0008063027346473089
32,0.9966257548427574,0.0004394858424250316,0.9987304917261393,0.0002959066660647057,0.9990800793785537,0.0008063027346473089
