nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.6731531009514952,0.010436925117922703,0.6731531009514952,0.010436925117922703,0.9992702017201299,0.0008263128481073597
3,0.9376633404333276,0.0061313489779366665,0.9376633404333276,0.0061313489779366665,0.9992702017201299,0.0008263128481073597
4,0.9626391789799902,0.006214237298839486,0.9524841146558857,0.006223817833654166,0.9992702017201299,0.0008263128481073597
10,0.997556708355054,8.13963840833625e-05,0.9979543126951981,7.825158200069859e-05,0.9992702017201299,0.0008263128481073597
11,0.9885015104156428,7.442526680694392e-05,0.9942548506949223,0.0016003142966392197,0.9992702017201299,0.0008263128481073597
13,0.9953625467436206,0.0025773739169985014,0.9971716413233891,0.0008814644608007652,0.9992702017201299,0.0008263128481073597
19,0.993567791778883,0.00014228549749774184,0.993907881027738,0.0007586596863828093,0.9992702017201299,0.0008263128481073597
20,0.9991638755725122,0.0005660835516536256,0.9970157382364616,0.0011670694139656464,0.9992702017201299,0.0008263128481073597
25,0.9990457796985979,0.00014696259623685364,0.9975803306031836,0.0005559022133986538,0.9992702017201299,0.0008263128481073597
26,0.9994391495601173,5.147457568586698e-05,0.9973839198435973,0.00025619450308626363,0.9992702017201299,0.0008263128481073597
28,0.9958513534765772,0.0005723356882474313,0.9962838369144272,0.0010310575106214635,0.9992702017201299,0.0008263128481073597
30,0.9980966805585544,0.0004949035458569241,0.9975165797605885,0.0008014412804313335,0.9992702017201299,0.0008263128481073597
