nonzero,polish,polish,base,base,full_mean,full_std
,mean,std,mean,std,,
1,0.6406932599770909,0.011553008184194104,0.6412668731574169,0.011253451568468742,0.9920815620801209,0.0008837556422930812
2,0.7583216551436509,0.012644793785364985,0.7558686773076589,0.012369616060747124,0.9920815620801209,0.0008837556422930812
3,0.8291621948422719,0.0063185559823091654,0.8283277504168753,0.007767479026220996,0.9920815620801209,0.0008837556422930812
4,0.8588569734067479,,0.8587654492736645,,0.9920815620801209,0.0008837556422930812
5,0.893709242479887,0.010512768944595042,0.8903293302733404,0.010145965233354415,0.9920815620801209,0.0008837556422930812
6,0.9188272509071927,0.009941931126468772,0.9179146524037186,0.004404632603140452,0.9920815620801209,0.0008837556422930812
7,0.9387026300292568,0.0069997568224773425,0.9333197483568922,0.004526893015168302,0.9920815620801209,0.0008837556422930812
8,0.9444865438050745,0.0033190706293660293,0.9470600262484897,0.004502295581376766,0.9920815620801209,0.0008837556422930812
9,0.9552332723434985,0.004663737362112204,0.9546294570455296,0.002224312033237507,0.9920815620801209,0.0008837556422930812
10,0.9620671744785765,0.002364385566754186,0.962068729009879,0.002417840427509544,0.9920815620801209,0.0008837556422930812
11,0.9710236686308156,0.0016970970517079412,0.9714820139093868,0.0037528186191814607,0.9920815620801209,0.0008837556422930812
12,0.9729112512076287,0.002515699596035019,0.9727846899069776,0.0014115393021120663,0.9920815620801209,0.0008837556422930812
13,0.9806878539740802,0.003597905133338293,0.9772558573891993,0.002038095313834117,0.9920815620801209,0.0008837556422930812
14,0.9819654166398645,0.0012221251315282513,0.9801537545950357,0.0020947674485811358,0.9920815620801209,0.0008837556422930812
15,0.9835273579797512,0.0012544832721058765,0.9834795272301585,0.0015404487933577727,0.9920815620801209,0.0008837556422930812
16,0.9826578319790167,0.001774826246925597,0.9815863854493335,0.0026881729915163004,0.9920815620801209,0.0008837556422930812
17,0.9869056693106104,0.0014161428224867532,0.9876987979485454,0.0013499966269176643,0.9920815620801209,0.0008837556422930812
19,0.9903977447962654,0.0011288674017649722,0.990296982561133,0.001202449596810605,0.9920815620801209,0.0008837556422930812
